JournalCode	JournalLib	EcritureNum	LigneNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	CompteLibAouX	PieceRef	PieceRefInt	PieceDate	PieceEcheance	EcritureLib	NatureCode	NatureLib	EcritureLet	DateLet	PaiementCode	PaiementLib	ValidDate	CreationDate	CreationHeure	CreationUtilisateur	ModifDate	ModifHeure	ModifUtilisateur	Credit	Debit	Montant	Sens	MontantSigne	Sens	Montantdevise	Idevise	Vide
VE	VENTES	2041	15150	13/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005934		13/11/2020	13/12/2020	FACTURE FOYERS DE	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				218,76	0,00	218,76	C	-218,76	-1			
VE	VENTES	2042	15113	13/11/2020	411000	COLLECTIF CLIENTS	00593	PIVOT	PIVOT	0005935		13/11/2020	13/12/2020	FACTURE PIVOT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				0,00	703,24	703,24	D	703,24	+1			
VE	VENTES	2042	15128	13/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005935		13/11/2020	13/12/2020	FACTURE PIVOT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				120,12	0,00	120,12	C	-120,12	-1			
VE	VENTES	2042	15151	13/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005935		13/11/2020	13/12/2020	FACTURE PIVOT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				583,12	0,00	583,12	C	-583,12	-1			
VE	VENTES	2043	15109	13/11/2020	411000	COLLECTIF CLIENTS	00431	GIRODET	GIRODET	0005936		13/11/2020	13/12/2020	FACTURE GIRODET	FA	FACTURE	AA7	17/01/2021			13/11/2020	25/02/2022	09:50:57	JM				0,00	257,39	257,39	D	257,39	+1			
VE	VENTES	2043	15129	13/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005936		13/11/2020	13/12/2020	FACTURE GIRODET	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				43,97	0,00	43,97	C	-43,97	-1			
VE	VENTES	2043	15152	13/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005936		13/11/2020	13/12/2020	FACTURE GIRODET	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				198,18	0,00	198,18	C	-198,18	-1			
VE	VENTES	2043	15158	13/11/2020	708810	PORT			PORT	0005936		13/11/2020	13/12/2020	FACTURE GIRODET	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				15,24	0,00	15,24	C	-15,24	-1			
VE	VENTES	2044	15103	13/11/2020	411000	COLLECTIF CLIENTS	00080	PERRILLAT	PERRILLAT	0005937		13/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE	ACC	28/02/2021			13/11/2020	25/02/2022	09:50:57	JM				0,00	119,50	119,50	D	119,50	+1			
VE	VENTES	2044	15130	13/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005937		13/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				20,41	0,00	20,41	C	-20,41	-1			
VE	VENTES	2044	15153	13/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005937		13/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				99,09	0,00	99,09	C	-99,09	-1			
VE	VENTES	2045	15110	13/11/2020	411000	COLLECTIF CLIENTS	00472	SONOFI	SONOFI	0005938		13/11/2020	12/01/2021	FACTURE SONOFI	FA	FACTURE	AA2	20/11/2020			13/11/2020	25/02/2022	09:50:57	JM				0,00	3217,44	3217,44	D	3217,44	+1			
VE	VENTES	2045	15135	13/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005938		13/11/2020	12/01/2021	FACTURE SONOFI	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				549,58	0,00	549,58	C	-549,58	-1			
VE	VENTES	2045	15139	13/11/2020	706001	PRODUCTION VENDUE LICENCE			PRODUCTION VENDUE LICENCE	0005938		13/11/2020	12/01/2021	FACTURE SONOFI	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				2667,86	0,00	2667,86	C	-2667,86	-1			
VE	VENTES	2046	15107	13/11/2020	411000	COLLECTIF CLIENTS	00381	RATIONAL	RATIONAL	0005939		13/11/2020	13/12/2020	FACTURE RATIONAL	FA	FACTURE	AAM	23/11/2020			13/11/2020	25/02/2022	09:50:57	JM				0,00	919,27	919,27	D	919,27	+1			
VE	VENTES	2046	15136	13/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005939		13/11/2020	13/12/2020	FACTURE RATIONAL	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				157,02	0,00	157,02	C	-157,02	-1			
VE	VENTES	2046	15140	13/11/2020	706001	PRODUCTION VENDUE LICENCE			PRODUCTION VENDUE LICENCE	0005939		13/11/2020	13/12/2020	FACTURE RATIONAL	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				762,25	0,00	762,25	C	-762,25	-1			
VE	VENTES	2047	15108	13/11/2020	411000	COLLECTIF CLIENTS	00427	JANGO  TOP	JANGO  TOP	0005940		13/11/2020	13/11/2020	FACTURE JANGO  TOP	FA	FACTURE	AAP	22/11/2020			13/11/2020	25/02/2022	09:50:57	JM				0,00	22,98	22,98	D	22,98	+1			
VE	VENTES	2047	15131	13/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005940		13/11/2020	13/11/2020	FACTURE JANGO  TOP	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				3,93	0,00	3,93	C	-3,93	-1			
VE	VENTES	2047	15154	13/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005940		13/11/2020	13/11/2020	FACTURE JANGO  TOP	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				19,06	0,00	19,06	C	-19,06	-1			
VE	VENTES	2047	20263	13/11/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005940		13/11/2020		Equilibre lot 0002047							13/11/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
VE	VENTES	2048	15104	13/11/2020	411000	COLLECTIF CLIENTS	00080	PERRILLAT	PERRILLAT	0005941		13/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE	ACC	28/02/2021			13/11/2020	25/02/2022	09:50:57	JM				0,00	132,74	132,74	D	132,74	+1			
VE	VENTES	2048	15132	13/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005941		13/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				10,11	0,00	10,11	C	-10,11	-1			
VE	VENTES	2048	15137	13/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005941		13/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				12,56	0,00	12,56	C	-12,56	-1			
VE	VENTES	2048	15138	13/11/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005941		13/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				60,98	0,00	60,98	C	-60,98	-1			
VE	VENTES	2048	15156	13/11/2020	708800	FRAIS DEPLACEMENTS			FRAIS DEPLACEMENTS	0005941		13/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					13/11/2020	25/02/2022	09:50:57	JM				49,09	0,00	49,09	C	-49,09	-1			
VE	VENTES	2049	15242	16/11/2020	411000	COLLECTIF CLIENTS	00080	PERRILLAT	PERRILLAT	0005942		16/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE	ACB	08/12/2020			16/11/2020	25/02/2022	09:50:57	JM				0,00	908,53	908,53	D	908,53	+1			
VE	VENTES	2049	15252	16/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005942		16/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				13,87	0,00	13,87	C	-13,87	-1			
VE	VENTES	2049	15262	16/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005942		16/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				141,32	0,00	141,32	C	-141,32	-1			
VE	VENTES	2049	15268	16/11/2020	706010	FORMATION MINI			FORMATION MINI	0005942		16/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				686,02	0,00	686,02	C	-686,02	-1			
VE	VENTES	2049	15278	16/11/2020	708800	FRAIS DEPLACEMENTS			FRAIS DEPLACEMENTS	0005942		16/11/2020	10/02/2021	FACTURE PERRILLAT	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				67,32	0,00	67,32	C	-67,32	-1			
VE	VENTES	2050	15244	16/11/2020	411000	COLLECTIF CLIENTS	00204	SARVEILLAN	SARVEILLAN	0005943		16/11/2020	16/11/2020	FACTURE SARVEILLAN	FA	FACTURE	AAB	26/12/2020			16/11/2020	25/02/2022	09:50:57	JM				0,00	72,81	72,81	D	72,81	+1			
VE	VENTES	2050	15253	16/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005943		16/11/2020	16/11/2020	FACTURE SARVEILLAN	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				1,45	0,00	1,45	C	-1,45	-1			
VE	VENTES	2050	15263	16/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005943		16/11/2020	16/11/2020	FACTURE SARVEILLAN	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				10,99	0,00	10,99	C	-10,99	-1			
VE	VENTES	2050	15267	16/11/2020	706002	PRESTATIONS SERVICES MICRO			PRESTATIONS SERVICES MICRO	0005943		16/11/2020	16/11/2020	FACTURE SARVEILLAN	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				53,36	0,00	53,36	C	-53,36	-1			
VE	VENTES	2050	15279	16/11/2020	708800	FRAIS DEPLACEMENTS			FRAIS DEPLACEMENTS	0005943		16/11/2020	16/11/2020	FACTURE SARVEILLAN	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				7,01	0,00	7,01	C	-7,01	-1			
VE	VENTES	2051	15246	16/11/2020	411000	COLLECTIF CLIENTS	00484	FFJ LA DEF	FFJ LA DEF	0005944		16/11/2020	16/11/2020	FACTURE FFJ LA DEF	FA	FACTURE	AAB	27/11/2020			16/11/2020	25/02/2022	09:50:57	JM				0,00	206,09	206,09	D	206,09	+1			
VE	VENTES	2051	15261	16/11/2020	445710	TVA COLLECTEE SUR ENCAISSEMENT 18,60			TVA COLLECTEE SUR ENCAISSEMENT 18,60	0005944		16/11/2020	16/11/2020	FACTURE FFJ LA DEF	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				0,76	0,00	0,76	C	-0,76	-1			
VE	VENTES	2051	15270	16/11/2020	706020	COMMISSIONS			COMMISSIONS	0005944		16/11/2020	16/11/2020	FACTURE FFJ LA DEF	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				4,09	0,00	4,09	C	-4,09	-1			
VE	VENTES	2051	15271	16/11/2020	706021	COMMISSIONS EXO			COMMISSIONS EXO	0005944		16/11/2020	16/11/2020	FACTURE FFJ LA DEF	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				201,23	0,00	201,23	C	-201,23	-1			
VE	VENTES	2051	20264	16/11/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005944		16/11/2020		Equilibre lot 0002051							16/11/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2052	15243	16/11/2020	411000	COLLECTIF CLIENTS	00128	JALABERT	JALABERT	0005945		16/11/2020	16/11/2020	FACTURE JALABERT	FA	FACTURE	ABC	28/12/2020			16/11/2020	25/02/2022	09:50:57	JM				0,00	169,70	169,70	D	169,70	+1			
VE	VENTES	2052	15254	16/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005945		16/11/2020	16/11/2020	FACTURE JALABERT	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				28,99	0,00	28,99	C	-28,99	-1			
VE	VENTES	2052	15272	16/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005945		16/11/2020	16/11/2020	FACTURE JALABERT	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				140,71	0,00	140,71	C	-140,71	-1			
VE	VENTES	2053	15248	16/11/2020	411000	COLLECTIF CLIENTS	00605	COSMOS	COSMOS	0005946		16/11/2020	16/12/2020	FACTURE COSMOS	FA	FACTURE	AAA	26/12/2020			16/11/2020	25/02/2022	09:50:57	JM				0,00	358,51	358,51	D	358,51	+1			
VE	VENTES	2053	15255	16/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005946		16/11/2020	16/12/2020	FACTURE COSMOS	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				61,24	0,00	61,24	C	-61,24	-1			
VE	VENTES	2053	15273	16/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005946		16/11/2020	16/12/2020	FACTURE COSMOS	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				283,56	0,00	283,56	C	-283,56	-1			
VE	VENTES	2053	15281	16/11/2020	708810	PORT			PORT	0005946		16/11/2020	16/12/2020	FACTURE COSMOS	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				13,72	0,00	13,72	C	-13,72	-1			
VE	VENTES	2053	20265	16/11/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005946		16/11/2020		Equilibre lot 0002053							16/11/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
VE	VENTES	2054	15245	16/11/2020	411000	COLLECTIF CLIENTS	00387	HERGAS	HERGAS	0005947		16/11/2020	15/02/2021	FACTURE HERGAS	FA	FACTURE	AAY	11/01/2021			16/11/2020	25/02/2022	09:50:57	JM				0,00	606,72	606,72	D	606,72	+1			
VE	VENTES	2054	15264	16/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005947		16/11/2020	15/02/2021	FACTURE HERGAS	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				103,63	0,00	103,63	C	-103,63	-1			
VE	VENTES	2054	15266	16/11/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005947		16/11/2020	15/02/2021	FACTURE HERGAS	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				503,08	0,00	503,08	C	-503,08	-1			
VE	VENTES	2054	20266	16/11/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005947		16/11/2020		Equilibre lot 0002054							16/11/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2055	15241	16/11/2020	411000	COLLECTIF CLIENTS	00030	COMPTOIR R	COMPTOIR R	0005948		16/11/2020	16/12/2020	FACTURE COMPTOIR R	FA	FACTURE	AB0	30/12/2020			16/11/2020	25/02/2022	09:50:57	JM				0,00	82,73	82,73	D	82,73	+1			
VE	VENTES	2055	15256	16/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005948		16/11/2020	16/12/2020	FACTURE COMPTOIR R	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				14,13	0,00	14,13	C	-14,13	-1			
VE	VENTES	2055	15274	16/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005948		16/11/2020	16/12/2020	FACTURE COMPTOIR R	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				68,60	0,00	68,60	C	-68,60	-1			
VE	VENTES	2056	15240	16/11/2020	411000	COLLECTIF CLIENTS	00001	AGEFOS	AGEFOS	0005949		16/11/2020	16/11/2020	FACTURE AGEFOS	FA	FACTURE	ABA	17/01/2021			16/11/2020	25/02/2022	09:50:57	JM				0,00	624,18	624,18	D	624,18	+1			
VE	VENTES	2056	15265	16/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005949		16/11/2020	16/11/2020	FACTURE AGEFOS	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				106,62	0,00	106,62	C	-106,62	-1			
VE	VENTES	2056	15269	16/11/2020	706010	FORMATION MINI			FORMATION MINI	0005949		16/11/2020	16/11/2020	FACTURE AGEFOS	FA	FACTURE					16/11/2020	25/02/2022	09:50:57	JM				517,56	0,00	517,56	C	-517,56	-1			
VE	VENTES	2057	15247	17/11/2020	411000	COLLECTIF CLIENTS	00566	TTI ROCHOT	TTI ROCHOT	0005950		17/11/2020	17/12/2020	FACTURE TTI ROCHOT	FA	FACTURE	AAG	04/12/2020			17/11/2020	25/02/2022	09:50:57	JM				0,00	345,64	345,64	D	345,64	+1			
VE	VENTES	2057	15257	17/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005950		17/11/2020	17/12/2020	FACTURE TTI ROCHOT	FA	FACTURE					17/11/2020	25/02/2022	09:50:57	JM				59,04	0,00	59,04	C	-59,04	-1			
VE	VENTES	2057	15280	17/11/2020	708800	FRAIS DEPLACEMENTS			FRAIS DEPLACEMENTS	0005950		17/11/2020	17/12/2020	FACTURE TTI ROCHOT	FA	FACTURE					17/11/2020	25/02/2022	09:50:57	JM				286,60	0,00	286,60	C	-286,60	-1			
VE	VENTES	2058	15251	17/11/2020	411000	COLLECTIF CLIENTS	09999	DIVERS	DIVERS	0005951		17/11/2020	17/11/2020	FACTURE DIVERS	FA	FACTURE	AFV	20/11/2020			17/11/2020	25/02/2022	09:50:57	JM				0,00	1728,81	1728,81	D	1728,81	+1			
VE	VENTES	2058	15258	17/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005951		17/11/2020	17/11/2020	FACTURE DIVERS	FA	FACTURE					17/11/2020	25/02/2022	09:50:57	JM				295,30	0,00	295,30	C	-295,30	-1			
VE	VENTES	2058	15275	17/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005951		17/11/2020	17/11/2020	FACTURE DIVERS	FA	FACTURE					17/11/2020	25/02/2022	09:50:57	JM				1433,51	0,00	1433,51	C	-1433,51	-1			
VE	VENTES	2059	15249	17/11/2020	411000	COLLECTIF CLIENTS	00606	MAGNIN	MAGNIN	0005952		17/11/2020	17/12/2020	FACTURE MAGNIN	FA	FACTURE	AAA	01/12/2020			17/11/2020	25/02/2022	09:50:57	JM				0,00	1893,69	1893,69	D	1893,69	+1			
VE	VENTES	2059	15259	17/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005952		17/11/2020	17/12/2020	FACTURE MAGNIN	FA	FACTURE					17/11/2020	25/02/2022	09:50:57	JM				323,47	0,00	323,47	C	-323,47	-1			
VE	VENTES	2059	15276	17/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005952		17/11/2020	17/12/2020	FACTURE MAGNIN	FA	FACTURE					17/11/2020	25/02/2022	09:50:57	JM				1570,22	0,00	1570,22	C	-1570,22	-1			
VE	VENTES	2060	15250	20/11/2020	411000	COLLECTIF CLIENTS	00607	LAPORTE	LAPORTE	0005953		20/11/2020	20/11/2020	FACTURE LAPORTE	FA	FACTURE	AAA	31/12/2099			20/11/2020	25/02/2022	09:50:57	JM				0,00	1446,74	1446,74	D	1446,74	+1			
VE	VENTES	2060	15260	20/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005953		20/11/2020	20/11/2020	FACTURE LAPORTE	FA	FACTURE					20/11/2020	25/02/2022	09:50:57	JM				247,12	0,00	247,12	C	-247,12	-1			
VE	VENTES	2060	15277	20/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005953		20/11/2020	20/11/2020	FACTURE LAPORTE	FA	FACTURE					20/11/2020	25/02/2022	09:50:57	JM				1199,62	0,00	1199,62	C	-1199,62	-1			
VE	VENTES	2061	15432	23/11/2020	411000	COLLECTIF CLIENTS	00098	IBM  COMPT	IBM  COMPT	0005954		23/11/2020	10/01/2021	FACTURE IBM  COMPT	FA	FACTURE	AHU	04/12/2020			23/11/2020	25/02/2022	09:50:57	JM				0,00	14346,25	14346,25	D	14346,25	+1			
VE	VENTES	2061	15454	23/11/2020	445710	TVA COLLECTEE SUR ENCAISSEMENT 18,60			TVA COLLECTEE SUR ENCAISSEMENT 18,60	0005954		23/11/2020	10/01/2021	FACTURE IBM  COMPT	FA	FACTURE					23/11/2020	25/02/2022	09:50:57	JM				0,00	12,74	12,74	D	12,74	+1			
VE	VENTES	2061	15455	23/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005954		23/11/2020	10/01/2021	FACTURE IBM  COMPT	FA	FACTURE					23/11/2020	25/02/2022	09:50:57	JM				2464,39	0,00	2464,39	C	-2464,39	-1			
VE	VENTES	2061	15462	23/11/2020	706020	COMMISSIONS			COMMISSIONS	0005954		23/11/2020	10/01/2021	FACTURE IBM  COMPT	FA	FACTURE					23/11/2020	25/02/2022	09:50:57	JM				11894,59	0,00	11894,59	C	-11894,59	-1			
VE	VENTES	2061	20267	23/11/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005954		23/11/2020		Equilibre lot 0002061							23/11/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2062	15437	24/11/2020	411000	COLLECTIF CLIENTS	00463	BARDOT	BARDOT	0005955		24/11/2020	31/12/2020	FACTURE BARDOT	FA	FACTURE	AA5	10/01/2021			24/11/2020	25/02/2022	09:50:57	JM				0,00	2298,17	2298,17	D	2298,17	+1			
VE	VENTES	2062	15456	24/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005955		24/11/2020	31/12/2020	FACTURE BARDOT	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				392,56	0,00	392,56	C	-392,56	-1			
VE	VENTES	2062	15459	24/11/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005955		24/11/2020	31/12/2020	FACTURE BARDOT	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				1905,61	0,00	1905,61	C	-1905,61	-1			
VE	VENTES	2063	15436	24/11/2020	411000	COLLECTIF CLIENTS	00432	PERRIER ET	PERRIER ET	0005956		24/11/2020	24/11/2020	FACTURE PERRIER ET	FA	FACTURE	AAA	22/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	63,24	63,24	D	63,24	+1			
VE	VENTES	2063	15444	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005956		24/11/2020	24/11/2020	FACTURE PERRIER ET	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				10,80	0,00	10,80	C	-10,80	-1			
VE	VENTES	2063	15463	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005956		24/11/2020	24/11/2020	FACTURE PERRIER ET	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				34,15	0,00	34,15	C	-34,15	-1			
VE	VENTES	2063	15473	24/11/2020	708810	PORT			PORT	0005956		24/11/2020	24/11/2020	FACTURE PERRIER ET	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				18,29	0,00	18,29	C	-18,29	-1			
VE	VENTES	2064	15434	24/11/2020	411000	COLLECTIF CLIENTS	00247	GUITTON	GUITTON	0005957		24/11/2020	24/11/2020	FACTURE GUITTON	FA	FACTURE	AA0	29/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	25,74	25,74	D	25,74	+1			
VE	VENTES	2064	15445	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005957		24/11/2020	24/11/2020	FACTURE GUITTON	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				4,40	0,00	4,40	C	-4,40	-1			
VE	VENTES	2064	15464	24/11/2020	707000	VENTES MARCHANDISES			VENTES MARCHANDISES	0005957		24/11/2020	24/11/2020	FACTURE GUITTON	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				21,34	0,00	21,34	C	-21,34	-1			
VE	VENTES	2065	15433	24/11/2020	411000	COLLECTIF CLIENTS	00117	BALSAN	BALSAN	0005958		24/11/2020	24/11/2020	FACTURE BALSAN	FA	FACTURE	AAM	26/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	136,97	136,97	D	136,97	+1			
VE	VENTES	2065	15446	24/11/2020	445701	TVA COLLECTEE SUR DEBIT 20			TVA COLLECTEE SUR DEBIT 20	0005958		24/11/2020	24/11/2020	FACTURE BALSAN	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				1,41	0,00	1,41	C	-1,41	-1			
VE	VENTES	2065	15457	24/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005958		24/11/2020	24/11/2020	FACTURE BALSAN	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				21,98	0,00	21,98	C	-21,98	-1			
VE	VENTES	2065	15460	24/11/2020	706000	PRESTATIONS SERV.MINI			PRESTATIONS SERV.MINI	0005958		24/11/2020	24/11/2020	FACTURE BALSAN	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				106,71	0,00	106,71	C	-106,71	-1			
VE	VENTES	2065	15472	24/11/2020	708800	FRAIS DEPLACEMENTS			FRAIS DEPLACEMENTS	0005958		24/11/2020	24/11/2020	FACTURE BALSAN	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				6,86	0,00	6,86	C	-6,86	-1			
VE	VENTES	2065	20268	24/11/2020	766100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	0005958		24/11/2020		Equilibre lot 0002065							24/11/2020	25/02/2022	09:50:57	JM				0,01	0,00	0,01	C	-0,01	-1			
VE	VENTES	2066	15438	24/11/2020	411000	COLLECTIF CLIENTS	00537	AFPAR	AFPAR	0005959		24/11/2020	24/12/2020	FACTURE AFPAR	FA	FACTURE	AAE	18/12/2020			24/11/2020	25/02/2022	09:50:57	JM				0,00	919,27	919,27	D	919,27	+1			
VE	VENTES	2066	15458	24/11/2020	445711	TVA COLLECTEE SUR ENCAISSEMENT 20			TVA COLLECTEE SUR ENCAISSEMENT 20	0005959		24/11/2020	24/12/2020	FACTURE AFPAR	FA	FACTURE					24/11/2020	25/02/2022	09:50:57	JM				157,02	0,00	157,02	C	-157,02	-1			
